#NOTE: most objects use renderer centroid position. collider or mesh centroid is used where no renderer is available, which is similar. otw we use transform.position which is not guaranteed to be the centroid. check comment col for notes.
#name,x,y,z,qx,qy,qz,qw,comment
Stones2,-5.814278,0.2395237,1.67154,-0.7071068,0,0,0.7071068,
Rocking_Chair,-10.35909,1.417277,0.111,-0.01248267,0.7069966,0.01248267,0.7069966,
Fridge,-12.20714,1.849817,1.540892,-0.5,0.5,0.5,0.5,
Books,-3.55893,1.668099,-2.59028,0.4999913,-0.5000087,-0.5000087,-0.4999913,
Alseda,-2.391,0.2820699,-0.1834529,-0.7071068,0,0,0.7071068,
Ypperlig_Chair,-14.81723,1.37656,-0.6680787,-0.7053349,0.05002793,0.05002793,0.7053348,
Books,0.5777301,3.509806,-0.815,0.7071068,0.7071068,1.545431E-08,1.545431E-08,
Books,-15.931,1.236498,-1.3837,0.5107884,0.5107884,-0.4889736,-0.4889736,
Ground_Courtyard2,-7.76295,0.9588436,-0.1030285,-0.7071068,0,0,0.7071068,
Ground_Courtyard1,-1.130963,0.1761937,-5.715408,-0.7071068,0,0,0.7071068,
AVP6_Collision_Rain,0,0,0,0,0,0,1,transform_position
Books,-2.144001,3.912574,1.5836,0.5000001,0.5000001,0.4999999,0.4999999,
Books,-0.9350013,3.997074,1.5674,-0.5000001,-0.5000001,-0.4999999,-0.4999999,
Books,2.9057,3.581261,1.0866,0.7071068,0.7071068,1.545431E-08,1.545431E-08,
Trunk_LOD0,-14.34117,3.48369,-10.21486,-0.7057621,-0.04358758,-0.04358758,0.7057621,
Thorn,-14.71728,6.755052,-10.23516,-0.7057621,-0.04358758,-0.04358758,0.7057621,
Branches,-14.72727,6.210656,-10.18176,-0.7057621,-0.04358758,-0.04358758,0.7057621,
Tree_03_Vertex,-14.4,-0.92,-9.96,0,-0.06164214,0,0.9980984,transform_position
Walls_Wardobe,2.309155,3.74042,1.659705,-0.7071068,0,0,0.7071068,
Walls_Studio2,2.259946,4.52543,-1.607301,-0.7071068,0,0,0.7071068,
Walls_Studio1,-1.854629,4.52543,-0.6141725,-0.7071068,0,0,0.7071068,
Walls_Shell,-5.578176,1.932268,-2.871585,-0.7071068,0,0,0.7071068,
Walls_Relaxroom,-1.839135,1.446443,-1.295167,-0.7071068,0,0,0.7071068,
Walls_Kitchen,-14.37536,3.299668,0.07332313,-0.7071068,0,0,0.7071068,
Walls_Garage,3.334189,1.446443,-1.06437,-0.7071068,0,0,0.7071068,
Walls_Diningroom,-10.43614,3.114952,-4.647861,-0.7071068,0,0,0.7071068,
Walls_Coutyard1,-0.680315,1.970431,-5.986946,-0.7071068,0,0,0.7071068,
Walls_Courtyard_Edge,-3.412887,4.034543,-2.783747,-0.7071068,0,0,0.7071068,
Walls_Courtyard2,-7.718422,2.09871,0.1046569,-0.7071068,0,0,0.7071068,
Walls_Bathroom,-1.805421,4.435646,-3.772209,-0.7071068,0,0,0.7071068,
StraightStair002,-6.890866,0.4810877,-3.694988,-0.5000001,0.5,0.5,0.5000001,
StraightStair001,-5.179688,1.596056,-2.482072,-0.5000002,-0.4999999,-0.4999999,0.5000002,
Floor_Parquet_Relax,-1.832129,0.1928836,-1.295167,-0.7071068,0,0,0.7071068,
Floor_Parquet_Living,-11.83364,0.9614279,-4.67786,-0.7071068,0,0,0.7071068,
Floor_Parquet_Kitchen,-14.37537,0.9614281,0.1346574,-0.7071068,0,0,0.7071068,
Floor_Parquet_Exterior2,-5.647532,0.1928836,-0.09700871,-0.7071068,0,0,0.7071068,
Floor_Parquet_Exterior,-9.433186,0.9614277,0.1460028,-0.7071068,0,0,0.7071068,
Floor_Courtyard_Green3,-0.5843697,-0.06000171,-7.203268,-0.7071068,0,0,0.7071068,
Floor_Courtyard_Green2,-5.816163,0.1328827,1.675798,-0.7071068,0,0,0.7071068,
Floor_Courtyard_Green1,-9.438002,0.901427,1.723225,-0.7071068,0,0,0.7071068,
Floor_Ceramic,-5.563743,0.1928838,-3.187314,-0.7071068,0,0,0.7071068,
AVP6_Model_Vertex,0,0,0,0,0,0,1,transform_position
Books,1.707,3.439333,1.0771,-0.5000001,-0.5,0.5000001,0.5,
SilverBirchTrunk_02_LOD0,-9.877845,4.303342,3.946632,6.657903E-08,0,0,1,
SilverBirchBranches_02_LOD0,-10.09852,6.742382,3.894077,6.657903E-08,0,0,1,
SilverBirch_02_Vertex,-9.98,0,4.05,0,0,0,1,transform_position
Shape026,-14.43859,1.011428,0.0733192,-0.7071068,0,0,0.7071068,
Line094,-1.805421,3.06423,-3.726421,-0.7071068,0,0,0.7071068,
Line092,-1.854618,3.064233,-0.6141304,-0.7071068,0,0,0.7071068,
Line090,-1.82713,0.2428833,-1.295168,-0.7071068,0,0,0.7071068,
Line089,-12.31303,1.011429,-4.679194,-0.7071068,0,0,0.7071068,
Line088,2.260008,3.064233,-1.58655,-0.7071068,0,0,0.7071068,
AVP6_Skirting,0,0,0,0,0,0,1,transform_position
Base,-17.063,2.395225,-0.1240001,-0.7071068,0,0,0.7071068,
Dish,-17.05056,2.636517,-0.1239743,-0.7071068,-1.481725E-09,1.481725E-09,0.7071068,
Dish (2),-17.063,2.363816,-0.124,0,0,0,1,transform_position
SpotLightWardrobe_Led,-3.514425,2.697122,-2.382062,9.974801E-08,0.7071067,-9.974799E-08,0.7071068,
SpotLightWardrobe,-3.514,2.697492,-2.382,9.974801E-08,0.7071067,-9.974799E-08,0.7071068,
SpotLightWardrobe,-3.514,2.7002,-2.382,0,0,0,1,transform_position
Props_Vase4,-3.615917,2.099153,-2.296,-0.7071068,-1.053671E-08,1.053671E-08,0.7071068,
Carpet_Kollund,-1.821168,3.01942,-0.6017207,-0.7071066,1.685874E-07,1.685874E-07,0.7071069,
Hemnes_Shelf,4.054,4.001232,-2.48,-0.5000191,-0.4999809,-0.4999809,0.5000191,
Samspelt,-3.559003,1.629254,-2.374429,5.760333E-08,0.7070804,-5.759901E-08,0.7071333,
Kitchen_Hood,-15.4616,3.135991,1.793161,0,0.7071068,0.7071068,0,
Towel_Heater,0.1386608,4.08,-4.133,-0.5,-0.5,-0.5,0.5,
Ypperlig_Bench,-1.804,0.4220479,-4.231,-6.169081E-05,0.7071068,0.7071068,6.169081E-05,
Props_Vase,4.0325,4.469597,-2.781619,-0.7071068,0,0,0.7071068,
Kallax_Chest,-8.234482,1.176291,-7.271458,-0.7071068,0,0,0.7071068,
Stockholm_Bowl,-14.2849,1.377293,-5.046949,0.3390058,-0.6205442,-0.6205442,-0.3390058,
Brunsta_Glass,-13.853,2.813845,-7.216,-0.7071068,0,0,0.7071068,
Brunsta_Cable,-13.85304,3.650662,-7.215963,-0.7071068,0,0,0.7071068,
Brunsta,-13.853,2.73837,-7.216,-0.7071068,0,0,0.7071068,
Brunsta,-13.853,2.544,-7.216,0,0,0,1,transform_position
Books,-3.5548,0.9616809,-2.333,0.7071068,0.7071068,1.545431E-08,1.545431E-08,
Props_Vase3,-16.848,2.473778,-2.932338,-0.6756558,0.20854,0.20854,0.6756563,
Branches,-8.99127,2.112006,0.1504297,0.688678,0.1603792,-0.160379,0.6886797,
Books,-3.438701,3.998074,1.6203,-1.192093E-07,-1.043081E-07,0.7071069,0.7071067,
Branas,0.5735596,3.253603,-1.17511,-0.4884412,0.5112976,0.5112976,0.4884412,
Books,4.0677,3.643371,-2.7902,-0.5,-0.5,-0.5,0.5,
Props_Vase3,-15.8531,1.500679,-1.424177,-0.6532619,-0.2704172,-0.2703228,0.6534899,
Book,-16.9423,1.889289,-5.8743,-0.5,0.5,0.5,0.5,
Spotlight3,-14.43859,3.827621,-0.09600043,-0.1379496,-0.6935199,0.6935199,-0.1379497,
Spotlight2,-13.79971,3.827621,-5.20719,-0.1379496,-0.6935199,0.6935199,-0.1379497,
Spotlight1,-10.28703,3.827851,-4.822984,5.760117E-08,-0.7071068,5.760116E-08,0.7071068,
Cable3,-14.43859,3.947938,-0.09600121,-0.7071068,0,0,0.7071068,
Cable2,-13.79971,3.947938,-5.20719,-0.7071068,0,0,0.7071068,
Cable1,-10.28703,3.947937,-4.822983,-0.7071068,0,0,0.7071068,
AVP6_Cables,0,0,0,0,0,0,1,transform_position
Ypperlig_Table,-14.36107,1.334044,-0.09562132,-0.7071068,0,0,0.7071068,
Books,-2.971301,4.009417,1.5719,-9.685753E-08,0.7071068,0.7071068,1.117587E-07,
Hemnes_Living_Glass,-16.74875,1.995873,-5.235999,-0.5000001,0.5000001,0.5000001,0.5000001,
Hemnes_Living,-16.899,1.948428,-5.236001,-0.5000001,0.5000001,0.5000001,0.5000001,
Hemnes_Living,-16.899,0.9614279,-5.236,0,0.7071068,0,0.7071068,transform_position
Vase1_Branch,-3.801146,1.163363,0.4982171,-0.3221868,-0.6294408,0.6294406,-0.3221869,
Vase1,-3.842607,0.8414893,0.5722867,-0.2172612,-0.6729024,-0.6729024,0.2172612,
Vase,-3.836,0.6972,0.582,0,-0.9516276,0,0.3072538,transform_position
Line093,-11.27404,2.422207,1.706009,5.760117E-08,0.7071068,-5.760116E-08,0.7071068,
Line048,-7.756971,3.940655,0.2184302,-0.7071068,0,0,0.7071068,
Cylinder007,-11.29111,2.593001,1.702873,-0.5,-0.5,-0.5,0.5,
Cylinder006,-11.29309,2.380034,-1.3779,-0.5,-0.5,-0.5,0.5,
Cylinder001,-11.27292,2.421377,-1.380441,-0.7071068,0,0,0.7071068,
AVP6_Grondaie,0,0,0,0,0,0,1,transform_position
Book,-16.9235,2.434801,-4.39456,-0.5,0.5,0.5,0.5,
Book,-16.94,1.588961,-5.9236,-0.5,0.5,0.5,0.5,
Books,-0.003890578,3.788438,-0.693918,-0.4999623,-0.5000375,-0.5000377,0.4999626,
Alseda,-5.958,0.2820699,0.5655471,-0.7071068,0,0,0.7071068,
Stockholm_Suspension_Glass,-9.4,2.647927,-4.8231,-0.5254827,0.4731469,0.4731468,0.5254827,
Stockholm_Suspension_Cable,-9.399524,3.348147,-4.821344,-0.5254827,0.4731469,0.4731469,0.5254827,
Stockholm_Suspension,-9.4,2.646978,-4.8231,-0.5254827,0.4731469,0.4731468,0.5254827,
Stockholm_Suspension,-9.4,2.522,-4.8231,0,0,0,1,transform_position
Trunk_LOD0,4.259076,4.250374,-10.92923,-0.7057621,-0.04358758,-0.04358758,0.7057621,
Thorn,3.817485,8.091281,-10.95306,-0.7057621,-0.04358758,-0.04358758,0.7057621,
Branches,3.805757,7.452106,-10.89036,-0.7057621,-0.04358758,-0.04358758,0.7057621,
Tree_03_Vertex,4.19,-0.92,-10.63,0,-0.06164214,0,0.9980984,transform_position
Frosta,2.413,3.240621,-3.821,-0.430378,-0.5610479,-0.5610479,0.430378,
Kallax_Chest,-16.97039,1.356292,-3.659154,-0.5021757,-0.4978148,-0.4978148,0.5021757,
Branas,2.9158,3.1349,1.0892,-0.4884412,0.5112976,0.5112976,0.4884412,
Ikea_Superfront_Mirror,-1.222239,4.391866,-3.10577,0,0.7071068,0.7071068,0,
Ikea_Superfront,-1.220474,3.576102,-3.317598,0,0.7071068,0.7071068,0,
Superfront,-1.22,3.014,-3.3091,0,1,0,0,transform_position
Handle2,-2.295,3.666017,1.421999,0,0.7071068,0.7071068,0,
Handle1,-3.2103,3.3105,1.421999,0,0.7071068,0.7071068,0,
Door4,-0.04940009,3.307546,1.438,0,0.7071068,0.7071068,0,
Door3,-0.8220001,3.664384,1.438,0,0.7071068,0.7071068,0,
Door2,-2.295,3.66615,1.437999,0,0.7071068,0.7071068,0,
Door1,-3.3503,3.310444,1.437999,0,0.7071068,0.7071068,0,
Kallax_Doors,-2.354,3.143,1.438,0,1,0,0,transform_position
Trunk_LOD0,2.815752,2.82539,6.736251,0.249136,-0.6617638,-0.6617638,-0.249136,
Thorn,3.197231,6.989457,7.02666,0.249136,-0.6617638,-0.6617638,-0.249136,
Branches,3.245946,6.296505,6.977583,0.249136,-0.6617638,-0.6617638,-0.249136,
Tree_03_Vertex,3.06,-2.78,6.51,0,-0.9358753,0,-0.3523315,transform_position
Props_Vase4,-17.0031,2.49553,-2.547,-0.7071068,-1.053671E-08,1.053671E-08,0.7071068,
Books,-16.95293,1.482061,-2.771,-0.5,-0.5,-0.5,0.5,
Props_Vase2,-16.9054,2.679029,-4.5436,-0.7071068,-6.28037E-16,6.28037E-16,0.7071068,
Props_Vase,-3.592319,2.114978,-2.454214,0,0.7071068,0.7071068,0,
Selia,1.153,3.291732,0.9940001,-0.5,0.5,0.5,0.5,
Carpet_Kollund,-9.917578,0.9673991,-4.817806,-0.7071066,1.685874E-07,1.685874E-07,0.7071069,
Strala_Cable,-12.985,3.433861,-7.325,-0.7071068,0,0,0.7071068,
Strala_Bulb,-12.985,2.584445,-7.325,-0.7071068,0,0,0.7071068,
Strala,-12.98336,2.538169,-7.325,-0.7071068,6.181724E-08,-2.702117E-15,0.7071068,
Strala Star,-12.985,2.618,-7.325,0,0,0,1,transform_position
Stones2,-9.439633,0.9999237,1.710308,-0.7071068,0,0,0.7071068,
Books,2.9056,3.439333,1.0771,-0.5000001,-0.5,0.5000001,0.5,
Knod,-11.14007,1.230654,1.184985,-0.7059208,0.04093734,0.04093734,0.7059208,
Brimnes_Pillow6,1.301398,3.225405,-0.4034994,0,0.7071068,0.7071068,0,
Brimnes_Pillow5,1.307787,3.280184,-0.9263933,0,0.7071068,0.7071068,0,
Brimnes_Pillow4,1.963615,3.759867,0.7982714,0,0.7071068,0.7071068,0,
Brimnes_Pillow3,2.654438,3.743018,0.7864472,0,0.7071068,0.7071068,0,
Brimnes_Pillow2,2.046777,3.74181,0.5509155,0,0.7071068,0.7071068,0,
Brimnes_Pillow1,2.633254,3.71373,0.5193393,0,0.7071068,0.7071068,0,
Brimnes,2.073239,3.569462,0.05487645,0,0.7071068,0.7071068,0,
Brimnes_Cover2,2.311048,3.489118,-0.09752384,0,0.7071068,0.7071068,0,
Brimnes_Cover1,2.347865,3.513648,-0.398617,0,0.7071068,0.7071068,0,
Brimnes,2.173,3.014231,0.009,0,1,0,0,transform_position
Selsligt,-1.101643,3.775096,-1.08539,-0.7071068,0,0,0.7071068,
Selsligt,-1.1816,3.809138,-1.00255,-0.7071068,0,0,0.7071068,
Selsligt,-1.236071,3.80233,-1.086476,-0.7071068,0,0,0.7071068,
Selsligt,-1.1,3.732002,-1.085,0,0,0,1,transform_position
Books,-10.66,1.76929,-7.257,0.7071068,0.7071068,1.545431E-08,1.545431E-08,
Book,-16.9097,1.887774,-6.447,-0.5,-0.5,-0.5,0.5,
Chair,-3.323023,0.603901,-1.695,-0.5,-0.5,-0.5,0.5,
Wood,-10.55093,4.468637,-2.753851,-0.7071068,0,0,0.7071068,
Metal,-12.17986,4.912442,-4.64845,1.545431E-08,-0.7071068,1.545431E-08,0.7071068,
AVP6_Travi,0,0,0,0,0,0,1,transform_position
Idolf,-0.07670519,3.438307,0.1479672,-0.7071068,-2.17557E-05,-2.17557E-05,0.7071068,
Book,-16.9088,1.887875,-6.2098,-0.5,0.5,0.5,0.5,
Books2,-2.60857,0.7871213,1.625945,5.298853E-05,0.7071068,0.7071068,-5.298853E-05,
Book,-16.9349,2.072616,-5.0349,0,0,0.7071068,0.7071068,
Kallax_Chest,-16.97048,1.176291,-3.659139,-0.7071068,0,0,0.7071068,
Ikea_PS,-0.02896808,3.3285,-0.7980512,0,0.7071068,0.7071068,0,
Selsligt,3.994439,4.139217,-2.422562,-0.7071068,0,0,0.7071068,
Selsligt,4.120439,4.179266,-2.324562,-0.7071068,0,0,0.7071068,
Selsligt,4.087439,4.171256,-2.502562,-0.7071068,0,0,0.7071068,
Selsligt,4.035439,4.088518,-2.395562,0,0,0,1,transform_position
Curtain_Holder3,-11.77233,3.673161,-0.09391773,0.7071069,-0.7071066,1.294255E-07,-1.294255E-07,
Curtain_Holder2,-13.97266,3.673161,-2.031897,-0.5,0.4999999,-0.5000001,0.5000002,
Curtain_Holder1,-8.312018,3.673161,-2.031897,-0.5,0.4999999,-0.5000001,0.5000002,
AVP6_Curtain_Holder,0,0,0,0,0,0,1,transform_position
Carpet_Flottebo,-0.9226257,0.2002769,-2.778444,-0.5,0.5,0.5,0.5,
Ivy4_Plane,-10.90719,2.403048,1.764871,5.338508E-08,0.7071068,0.7071068,-5.338508E-08,
Ivy2_Plane,-0.9223207,2.004763,-7.285922,-0.7071068,0,0,0.7071068,
Books,-16.0859,1.772145,-1.3793,-0.7071068,0,0,0.7071068,
Branas,4.043,3.2937,-2.486,-0.5,0.5,0.5,0.5,
Props_Vase4,-16.9224,2.143313,-4.1242,-0.7071068,-1.053671E-08,1.053671E-08,0.7071068,
Props_Vase2,-15.88469,1.459207,-1.282738,-0.7071068,-6.28037E-16,6.28037E-16,0.7071068,
Hektar_Bulb,-16.06938,2.692731,-3.886272,0.1458257,0.6919068,0.6919068,-0.1458257,
Hektar,-16.13275,1.926598,-3.857034,0.1458257,0.6919068,0.6919068,-0.1458257,
Hektar,-16.221,0.961,-3.82,0,0.9785039,0,-0.2062287,transform_position
Props_Vase2,-16.8442,2.468496,-3.0996,-0.7071068,-6.28037E-16,6.28037E-16,0.7071068,
Branas,4.043,3.2937,-2.747,-0.7071068,0,0,0.7071068,
Books,-6.0823,0.5679982,-4.2403,-0.5000001,-0.5,0.5000001,0.5,
Window_Glass_Interior04,-14.32845,5.184778,-0.1275573,-0.7071068,0,0,0.7071068,
Window_Glass_Interior03,-1.774623,5.184778,-0.1274647,-0.7071068,0,0,0.7071068,
Window_Glass_Interior02,2.276466,5.184778,-0.1274647,-0.7071068,0,0,0.7071068,
Window_Glass_Interior01,-10.02935,5.05892,-5.64764,-5.338508E-08,0.7071068,0.7071068,5.338508E-08,
Window_Glass_Interior00,-14.32845,5.05892,-5.64764,-5.338508E-08,0.7071068,0.7071068,5.338508E-08,
Window_Glass_Exterior,-6.067301,5.121095,-2.887929,-0.7071068,0,0,0.7071068,
Window005,-10.02935,4.987345,-5.647453,-5.338508E-08,0.7071068,0.7071068,5.338508E-08,
Window004,-14.32845,4.987345,-5.647453,-5.338508E-08,0.7071068,0.7071068,5.338508E-08,
Window002,-14.32845,5.113212,-0.1277444,-0.7071068,0,0,0.7071068,
Window001,2.276466,5.113212,-0.1276517,-0.7071068,0,0,0.7071068,
Window,-1.774623,5.113212,-0.1276517,-0.7071068,0,0,0.7071068,
AVP6_Windows,0,0,0,0,0,0,1,transform_position
Kettle,-15.46697,2.013863,1.722342,0.6645161,0.241699,0.241699,-0.6645161,
Plastic_Chair_Leg,-8.58882,1.177147,-4.816148,0.4999571,0.500043,0.500043,-0.4999571,
Plastic_Chair_Seat,-8.589838,1.586259,-4.816013,0.4999571,0.500043,0.500043,-0.4999571,
Plastic_Chair,-8.589574,0.9614277,-4.816,0,0.7071676,0,-0.707046,transform_position
Book,-16.9097,1.887774,-4.465,-0.5,-0.5,-0.5,0.5,
Selsligt,-10.82723,2.392273,-7.168659,-0.7071068,0,0,0.7071068,
Selsligt,-10.7502,2.432322,-7.2846,-0.7071068,0,0,0.7071068,
Selsligt,-10.9068,2.424313,-7.280701,-0.7071068,0,0,0.7071068,
Selsligt,-10.8253,2.341574,-7.1682,0,0,0,1,transform_position
Environment_Sphere,-5.38,39.90001,-2.610005,-0.7071068,0,0,0.7071068,
Books,4.0974,3.932942,-2.5318,-0.5,0.5,0.5,0.5,
Cardboard2,1.771997,0.8749336,-4.030036,0.0156228,0.7069342,0.7069342,-0.0156228,
Books,-3.57614,1.6628,-2.66701,-0.5,0.5,0.5,0.5,
Flottebo_Sofa,-0.4671838,0.5812972,-2.788806,-0.5000001,-0.5000001,-0.5000001,0.5000001,
Flottebo_Pillows3,-0.5816969,0.7487663,-3.160352,-0.5000001,-0.5000001,-0.5000001,0.5000001,
Flottebo_Pillows2,-0.4476761,0.8315293,-3.489566,-0.5000001,-0.5000001,-0.5000001,0.5000001,
Flottebo_Pillows1,-0.6035663,0.7534583,-2.279459,-0.5000001,-0.5000001,-0.5000001,0.5000001,
Flottebo,-0.467,0.1928843,-2.776844,0,-0.7071068,0,0.7071068,transform_position
Books,-1.879101,3.301125,1.611,-1.359265E-05,0.7071071,0.7071066,1.352606E-05,
Ivy4_Leaf,-10.90567,2.315031,1.76205,-5.338509E-08,0.7071068,0.7071068,5.338509E-08,
Books,-0.4079013,3.656825,1.601,-0.7071067,3.571808E-05,3.562122E-05,0.7071069,
Books,0.5736,4.659501,-1.0706,-0.5,-0.5,-0.5,0.5,
Hektar_Bulb,-0.1065868,4.745962,-1.663263,-0.6144629,0.3499079,0.3499079,0.6144629,
Hektar,-0.0657135,3.979829,-1.720818,-0.6144629,0.3499079,0.3499079,0.6144629,
Hektar,-0.0188,3.014231,-1.804368,0,0.4948445,0,0.8689817,transform_position
Idolf,-8.792005,1.388254,0.6282952,-0.5000001,-0.5,-0.5,0.5000001,
Books,-1.220001,3.996074,1.608,0.7071068,0.7071068,0,0,
Plastic_Chair_Leg,-10.56543,1.177147,-4.311246,0,0.7071068,0.7071068,0,
Plastic_Chair_Seat,-10.56557,1.586259,-4.312264,0,0.7071068,0.7071068,0,
Plastic_Chair,-10.56557,0.9614277,-4.312,0,1,0,0,transform_position
Books,-16.9235,1.849201,-2.73066,-0.5,0.5,0.5,0.5,
AVP6_Glasses_Rain_Collapsed,-5.42682,2.963179,-2.552586,-0.7071068,0,0,0.7071068,
Desk_Drawers,-2.327,3.314406,-0.9069999,5.338508E-08,0.7071068,0.7071068,-5.338508E-08,
Desk,-1.833,3.372023,-0.9070002,5.338508E-08,0.7071068,0.7071068,-5.338508E-08,
Desk,-1.833,3.012,-0.9069999,0,0,0,1,transform_position
Handles_Entrance,-5.023672,0.9471247,-3.019446,-0.7071068,0,0,0.7071068,
Handles_Bedroom,2.311655,3.785533,1.207501,-0.7071068,0,0,0.7071068,
Doors_Wardrobe_Entrance,-5.023672,1.201624,-3.002242,-0.7071068,0,0,0.7071068,
Doors_Wardrobe_Bedroom,2.309154,3.785532,1.227205,8.146034E-08,0,0,1,
AVP6_Wardrobe,0,0,0,0,0,0,1,transform_position
Carpet_Kollund,-1.951776,0.1971149,-0.01273942,-0.4999127,0.5000873,0.4999127,0.5000873,
Decor_Tree,0.536083,4.74256,-1.906197,0.5966867,0.3794272,0.3794272,-0.5966867,
Decor_Pot,0.5490001,3.961669,-0.4790832,-0.5000001,0.5000001,0.5000001,0.5000001,
Decor_Candlestick,0.62,4.641763,-1.2785,-0.5000001,0.5000001,0.5000001,0.5000001,
Decor_Cage,0.5490001,4.363587,-0.8261001,-0.5000001,0.5000001,0.5000001,0.5000001,
Decors_Wire,0.549,4.1641,-0.8261,0,0.7071068,0,0.7071068,transform_position
Book,-16.9346,2.425483,-6.3692,0,0,-0.7071068,-0.7071068,
Strandmon_Pillow,-15.63525,1.498764,-3.734418,-0.2182967,0.6725672,0.6725672,0.2182967,
Strandmon,-15.5241,1.477446,-3.794969,-0.2182967,0.6725672,0.6725672,0.2182967,
Strandmon,-15.546,0.961,-3.785,0,0.9511536,0,0.3087181,transform_position
Sinnerlig_wood,-1.735,1.725258,0.09900327,-0.7071067,0,0,0.7071068,
Sinnerlig_Cable,-1.736002,2.322654,0.09686467,-0.7071067,0,0,0.7071068,
Sinnerlig_Bulb,-1.736841,1.767706,0.09682497,-0.7071067,0,0,0.7071068,
Sinnerlig,-1.735599,1.725174,0.0985644,-0.7071067,0,0,0.7071068,
Sinnerlig,-1.735,1.521,0.099,0,0,0,1,transform_position
Box_LOW (2),-0.8655682,1.50586,1.643297,5.280972E-05,0.7071069,0.7071068,-5.289912E-05,
Roof_Street,5.454858,3.704705,-2.871587,-0.7071068,0,0,0.7071068,
Roof_Main_Edge,-6.417148,5.137262,-2.871586,-0.7071068,0,0,0.7071068,
Roof_Main,-6.417148,5.088141,-2.871585,-0.7071068,0,0,0.7071068,
Roof_Courtyard,-3.394249,5.059194,-3.057136,-0.7071068,0,0,0.7071068,
AVP6_Roof,0,0,0,0,0,0,1,transform_position
Selsligt,-16.87266,2.085599,-5.450575,-0.4784541,0.520655,0.520655,0.4784541,
Selsligt,-16.99556,2.125648,-5.518332,-0.4784541,0.520655,0.520655,0.4784541,
Selsligt,-16.97791,2.117638,-5.362094,-0.4784541,0.520655,0.520655,0.4784541,
Selsligt,-16.8732,2.0349,-5.4533,0,0.7363174,0,0.6766363,transform_position
Books,4.104,4.785781,-2.228,-0.5,0.5,0.5,0.5,
Branas,1.6992,3.1349,1.0892,-0.5,0.5,0.5,0.5,
Branas,-16.7246,1.838784,0.01099997,-0.5000001,0.5,0.4999999,0.5000001,
Books,-16.71203,1.519209,0.01061999,6.350502E-05,6.350502E-05,-0.7071068,-0.7071068,
Books,-3.6906,0.8325137,-0.9571,-0.7071068,0,0,0.7071068,
Carpet_Bronden,2.553939,3.017369,-3.631546,-0.7071066,1.685874E-07,1.685874E-07,0.7071069,
Frosta,-9.482,1.187458,0.592,0.3265057,0.6272113,0.6272113,-0.3265057,
Books,-3.166001,3.998474,1.5501,-0.5000001,-0.5000001,-0.4999999,-0.4999999,
Books,-16.698,2.151061,0.01144,-0.5,0.5,0.5,0.5,
Books,0.6158436,4.310429,-1.846974,-0.4777144,-0.4777144,-0.5213338,0.5213338,
Books,1.716,3.581261,1.0866,0.7071068,0.7071068,1.545431E-08,1.545431E-08,
Stones2,2.680658,0.01892368,-7.192377,-0.7071068,0,0,0.7071068,
Books,-3.624651,1.28338,-1.9346,0.4999834,-0.5000167,-0.5000167,-0.4999834,
Books,-3.553601,1.668099,-2.7429,-0.5000089,-0.4999911,-0.4999911,0.5000089,
Books2_1,-2.078867,1.127689,1.664889,5.298853E-05,0.7071068,0.7071068,-5.298853E-05,
Books,4.081571,3.941685,-2.827,-0.5,0.5,0.5,0.5,
Books,0.0284,3.768351,-0.8980513,-0.5,-0.5,-0.5,0.5,
Books2_7,-1.557671,1.398676,1.625801,0.5000376,0.5000375,0.4999626,0.4999626,
Stockholm_Bowl,-9.908546,1.749934,-4.821033,-0.7071068,0,0,0.7071068,
Branas,-16.9289,1.58685,-5.031,-0.5000001,0.5,0.4999999,0.5000001,
Lisabo,-9.129,1.343339,0.1050009,-0.7071068,0,0,0.7071068,
Props_Vase,-16.0422,1.495197,-1.283422,-0.610824,-0.356222,-0.356222,0.610824,
Gladom,-12.90809,1.223508,-6.596092,-0.6532815,0.2705981,0.2705981,0.6532815,
Books,-2.648601,3.657925,1.602,-1.949072E-05,0.7071068,0.7071068,1.940131E-05,
Elvengen_Glass,-1.566148,4.594149,-3.228463,-0.7071068,0,0,0.7071068,
Elvengen,-1.566148,4.492586,-3.174136,-0.7071068,0,0,0.7071068,
Elvengen,-1.566,4.503,-3.1902,0,0,0,1,transform_position
Plastic_Chair_Leg,-10.56572,1.177147,-5.329754,-0.7071068,0,0,0.7071068,
Plastic_Chair_Seat,-10.56557,1.586259,-5.328735,-0.7071068,0,0,0.7071068,
Plastic_Chair,-10.56557,0.9614277,-5.329,0,0,0,1,transform_position
Hemnes_Living_Glass,-16.74875,1.995873,-4.335999,-0.5000001,0.5000001,0.5000001,0.5000001,
Hemnes_Living,-16.899,1.948428,-4.336,-0.5000001,0.5000001,0.5000001,0.5000001,
Hemnes_Living,-16.899,0.9614279,-4.336,0,0.7071068,0,0.7071068,transform_position
Ground_Edge2,-7.9006,0.5771554,1.645798,-0.7071068,0,0,0.7071068,
Ground_Edge1,-0.5846043,0.006384701,-6.869267,-0.7071068,0,0,0.7071068,
Ground,-0.5843692,-0.03930612,-5.715631,-0.7071068,0,0,0.7071068,
AVP6_Ground,0,0,0,0,0,0,1,transform_position
Rocking_Chair,2.817398,3.473757,-3.609333,-0.01752069,-0.3095086,-0.002158599,0.9507328,
Ypperlig_Bench,-13.966,1.190592,-0.7020001,-0.7071068,0,0,0.7071068,
